definedIn,groupName,groupId,groupLen,name,offset,type,validParse,sourceLine
FromOtherV3Dats,err_code,112,35,imu1_act,22,byte,True,imu1_act = _payload.getUnsignedByte(22);
FromOtherV3Dats,err_code,112,35,imu2_dev,23,byte,True,imu2_dev = _payload.getUnsignedByte(23);
FromOtherV3Dats,err_code,112,35,imu2_err,24,byte,True,imu2_err = _payload.getUnsignedByte(24);
FromOtherV3Dats,err_code,112,35,imu2_act,25,byte,True,imu2_act = _payload.getUnsignedByte(25);
FromOtherV3Dats,err_code,112,35,gcm0_dev,26,byte,True,gcm0_dev = _payload.getUnsignedByte(26);
FromOtherV3Dats,err_code,112,35,gcm0_err,27,byte,True,gcm0_err = _payload.getUnsignedByte(27);
FromOtherV3Dats,err_code,112,35,gcm0_act,28,byte,True,gcm0_act = _payload.getUnsignedByte(28);
FromOtherV3Dats,err_code,112,35,gcm1_dev,29,byte,True,gcm1_dev = _payload.getUnsignedByte(29);
FromOtherV3Dats,err_code,112,35,gcm1_err,30,byte,True,gcm1_err = _payload.getUnsignedByte(30);
FromOtherV3Dats,err_code,112,35,gcm1_act,31,byte,True,gcm1_act = _payload.getUnsignedByte(31);
FromOtherV3Dats,err_code,112,35,gcm2_dev,32,byte,True,gcm2_dev = _payload.getUnsignedByte(32);
FromOtherV3Dats,err_code,112,35,gcm2_err,33,byte,True,gcm2_err = _payload.getUnsignedByte(33);
FromOtherV3Dats,err_code,112,35,gcm2_act,34,byte,True,gcm2_act = _payload.getUnsignedByte(34);
FromOtherV3Dats,ns_data_component,10086,4,ns_cmpnt,0,UInt32,True,ns_cmpnt = _payload.getUnsignedInt(0);
FromOtherV3Dats,ns_data_debug,10085,80,d00,0,float,True,d00 = _payload.getFloat(0);
FromOtherV3Dats,ns_data_debug,10085,80,d01,4,float,True,d01 = _payload.getFloat(4);
FromOtherV3Dats,ns_data_debug,10085,80,d02,8,float,True,d02 = _payload.getFloat(8);
FromOtherV3Dats,ns_data_debug,10085,80,d03,12,float,True,d03 = _payload.getFloat(12);
FromOtherV3Dats,ns_data_debug,10085,80,d04,16,float,True,d04 = _payload.getFloat(16);
FromOtherV3Dats,ns_data_debug,10085,80,d05,20,float,True,d05 = _payload.getFloat(20);
FromOtherV3Dats,ns_data_debug,10085,80,d06,24,float,True,d06 = _payload.getFloat(24);
FromOtherV3Dats,ns_data_debug,10085,80,d07,28,float,True,d07 = _payload.getFloat(28);
FromOtherV3Dats,ns_data_debug,10085,80,d08,32,float,True,d08 = _payload.getFloat(32);
FromOtherV3Dats,ns_data_debug,10085,80,d09,36,float,True,d09 = _payload.getFloat(36);
FromOtherV3Dats,ns_data_debug,10085,80,d10,40,float,True,d10 = _payload.getFloat(40);
FromOtherV3Dats,ns_data_debug,10085,80,d11,44,float,True,d11 = _payload.getFloat(44);
FromOtherV3Dats,ns_data_debug,10085,80,d12,48,float,True,d12 = _payload.getFloat(48);
FromOtherV3Dats,ns_data_debug,10085,80,d13,52,float,True,d13 = _payload.getFloat(52);
FromOtherV3Dats,ns_data_debug,10085,80,d14,56,float,True,d14 = _payload.getFloat(56);
FromOtherV3Dats,ns_data_debug,10085,80,d15,60,float,True,d15 = _payload.getFloat(60);
FromOtherV3Dats,ns_data_debug,10085,80,d16,64,float,True,d16 = _payload.getFloat(64);
FromOtherV3Dats,ns_data_debug,10085,80,d17,68,float,True,d17 = _payload.getFloat(68);
FromOtherV3Dats,ns_data_debug,10085,80,d18,72,float,True,d18 = _payload.getFloat(72);
FromOtherV3Dats,ns_data_debug,10085,80,d19,76,float,True,d19 = _payload.getFloat(76);
FromOtherV3Dats,pwm_output,20001,76,OUT_M1,0,UInt32,True,OUT_M1 = _payload.getUnsignedInt(0);
FromOtherV3Dats,pwm_output,20001,76,OUT_M2,4,UInt32,True,OUT_M2 = _payload.getUnsignedInt(4);
FromOtherV3Dats,pwm_output,20001,76,OUT_M3,8,UInt32,True,OUT_M3 = _payload.getUnsignedInt(8);
FromOtherV3Dats,pwm_output,20001,76,OUT_M4,12,UInt32,True,OUT_M4 = _payload.getUnsignedInt(12);
FromOtherV3Dats,pwm_output,20001,76,OUT_M5,16,UInt32,True,OUT_M5 = _payload.getUnsignedInt(16);
FromOtherV3Dats,pwm_output,20001,76,OUT_M6,20,UInt32,True,OUT_M6 = _payload.getUnsignedInt(20);
FromOtherV3Dats,pwm_output,20001,76,OUT_M7,24,UInt32,True,OUT_M7 = _payload.getUnsignedInt(24);
FromOtherV3Dats,pwm_output,20001,76,OUT_M8,28,UInt32,True,OUT_M8 = _payload.getUnsignedInt(28);
FromOtherV3Dats,pwm_output,20001,76,OUT_F1,32,UInt32,True,OUT_F1 = _payload.getUnsignedInt(32);
FromOtherV3Dats,pwm_output,20001,76,OUT_F2,36,UInt32,True,OUT_F2 = _payload.getUnsignedInt(36);
FromOtherV3Dats,pwm_output,20001,76,OUT_F3,40,UInt32,True,OUT_F3 = _payload.getUnsignedInt(40);
FromOtherV3Dats,pwm_output,20001,76,OUT_F4,44,UInt32,True,OUT_F4 = _payload.getUnsignedInt(44);
FromOtherV3Dats,pwm_output,20001,76,OUT_F5,48,UInt32,True,OUT_F5 = _payload.getUnsignedInt(48);
FromOtherV3Dats,pwm_output,20001,76,OUT_F6,52,UInt32,True,OUT_F6 = _payload.getUnsignedInt(52);
FromOtherV3Dats,pwm_output,20001,76,OUT_F7,56,UInt32,True,OUT_F7 = _payload.getUnsignedInt(56);
FromOtherV3Dats,pwm_output,20001,76,OUT_F8,60,UInt32,True,OUT_F8 = _payload.getUnsignedInt(60);
FromOtherV3Dats,pwm_output,20001,76,OUT_TEMP_CTRL_0,64,UInt32,True,OUT_TEMP_CTRL_0 = _payload.getUnsignedInt(64);
FromOtherV3Dats,pwm_output,20001,76,OUT_TEMP_CTRL_1,68,UInt32,True,OUT_TEMP_CTRL_1 = _payload.getUnsignedInt(68);
FromOtherV3Dats,pwm_output,20001,76,OUT_TEMP_CTRL,72,UInt32,True,OUT_TEMP_CTRL = _payload.getUnsignedInt(72);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_ctrl_F,0,byte,True,sdk_ctrl_F = _payload.getUnsignedByte(0);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_roll_x,1,short,True,sdk_roll_x = _payload.getShort(1);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_pitch_y,3,short,True,sdk_pitch_y = _payload.getShort(3);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_thr_z,5,short,True,sdk_thr_z = _payload.getShort(5);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_yaw,7,short,True,sdk_yaw = _payload.getShort(7);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_fdfd_x,9,short,True,sdk_fdfd_x = _payload.getShort(9);
FromOtherV3Dats,serial_api_inputs,1002,23,sdk_fdfd_y,11,short,True,sdk_fdfd_y = _payload.getShort(11);
FromOtherV3Dats,serial_api_inputs,1002,23,ctrl_dev,13,byte,True,ctrl_dev = _payload.getUnsignedByte(13);
FromOtherV3Dats,serial_api_inputs,1002,23,sub_mode,14,byte,True,sub_mode = _payload.getUnsignedByte(14);
FromOtherV3Dats,serial_api_inputs,1002,23,open_req,15,byte,True,open_req = _payload.getUnsignedByte(15);
FromOtherV3Dats,serial_api_inputs,1002,23,open_ack,16,byte,True,open_ack = _payload.getUnsignedByte(16);
FromOtherV3Dats,serial_api_inputs,1002,23,cmd_req,17,byte,True,cmd_req = _payload.getUnsignedByte(17);
FromOtherV3Dats,serial_api_inputs,1002,23,cmd_ack,18,byte,True,cmd_ack = _payload.getUnsignedByte(18);
FromOtherV3Dats,serial_api_inputs,1002,23,avoid_E,19,byte,True,avoid_E = _payload.getUnsignedByte(19);
FromOtherV3Dats,serial_api_inputs,1002,23,bit_S,20,byte,True,bit_S = _payload.getUnsignedByte(20);
FromOtherV3Dats,serial_api_inputs,1002,23,fact_cnt,21,byte,True,fact_cnt = _payload.getUnsignedByte(21);
FromOtherV3Dats,serial_api_inputs,1002,23,f_test,22,byte,True,f_test = _payload.getUnsignedByte(22);
FromOtherV3Dats,usonic,16,4,usonic_h,0,short,True,usonic_h = (float) (((float) (_payload.getShort(0))) / 1000.0);
FromOtherV3Dats,usonic,16,4,usonic_flag,2,byte,True,usonic_flag = _payload.getUnsignedByte(2);
FromOtherV3Dats,usonic,16,4,usonic_cnt,3,byte,True,usonic_cnt = _payload.getUnsignedByte(3);
FromViewer,adxl278_raw_data,36,12,adxl278_ax,0,float,True,adxl278_ax = _payload.getFloat(0);
FromViewer,adxl278_raw_data,36,12,adxl278_ay,4,float,True,adxl278_ay = _payload.getFloat(4);
FromViewer,adxl278_raw_data,36,12,adxl278_az,8,float,True,adxl278_az = _payload.getFloat(8);
FromViewer,aircraft_condition_monitor,70,39,craft_flight_mode,0,byte,True,craft_flight_mode = _payload.getUnsignedByte(0);
FromViewer,aircraft_condition_monitor,70,39,near_gnd_state,1,byte,True,near_gnd_state = _payload.getUnsignedByte(1);
FromViewer,aircraft_condition_monitor,70,39,launch_acc_duration,2,float,True,launch_acc_duration = _payload.getFloat(2);
FromViewer,aircraft_condition_monitor,70,39,launch_delta_v,6,float,True,launch_delta_v = _payload.getFloat(6);
FromViewer,aircraft_condition_monitor,70,39,launch_state,10,byte,True,launch_state = _payload.getUnsignedByte(10);
FromViewer,aircraft_condition_monitor,70,39,thrust_proj_gnd,11,float,True,thrust_proj_gnd = _payload.getFloat(11);
FromViewer,aircraft_condition_monitor,70,39,thrust_proj_gnd_compen,15,float,True,thrust_proj_gnd_compen = _payload.getFloat(15);
FromViewer,aircraft_condition_monitor,70,39,thrust_compensator,19,float,True,thrust_compensator = _payload.getFloat(19);
FromViewer,aircraft_condition_monitor,70,39,hover_thrust,23,float,True,hover_thrust = _payload.getFloat(23);
FromViewer,aircraft_condition_monitor,70,39,dynamic_thrust,27,float,True,dynamic_thrust = _payload.getFloat(27);
FromViewer,aircraft_condition_monitor,70,39,cos_safe_tilt,31,float,True,cos_safe_tilt = _payload.getFloat(31);
FromViewer,aircraft_condition_monitor,70,39,safe_tilt,35,float,True,safe_tilt = _payload.getFloat(35);
FromViewer,aircraft_model,80,128,m1_current,0,float,True,m1_current = _payload.getFloat(0);
FromViewer,aircraft_model,80,128,m1_w,4,float,True,m1_w = _payload.getFloat(4);
FromViewer,aircraft_model,80,128,m1_lift,8,float,True,m1_lift = _payload.getFloat(8);
FromViewer,aircraft_model,80,128,m1_torque,12,float,True,m1_torque = _payload.getFloat(12);
FromViewer,aircraft_model,80,128,m2_current,16,float,True,m2_current = _payload.getFloat(16);
FromViewer,aircraft_model,80,128,m2_w,20,float,True,m2_w = _payload.getFloat(20);
FromViewer,aircraft_model,80,128,m2_lift,24,float,True,m2_lift = _payload.getFloat(24);
FromViewer,aircraft_model,80,128,m2_torque,28,float,True,m2_torque = _payload.getFloat(28);
FromViewer,aircraft_model,80,128,m3_current,32,float,True,m3_current = _payload.getFloat(32);
FromViewer,aircraft_model,80,128,m3_w,36,float,True,m3_w = _payload.getFloat(36);
FromViewer,aircraft_model,80,128,m3_lift,40,float,True,m3_lift = _payload.getFloat(40);
FromViewer,aircraft_model,80,128,m3_torque,44,float,True,m3_torque = _payload.getFloat(44);
FromViewer,aircraft_model,80,128,m4_current,48,float,True,m4_current = _payload.getFloat(48);
FromViewer,aircraft_model,80,128,m4_w,52,float,True,m4_w = _payload.getFloat(52);
FromViewer,aircraft_model,80,128,m4_lift,56,float,True,m4_lift = _payload.getFloat(56);
FromViewer,aircraft_model,80,128,m4_torque,60,float,True,m4_torque = _payload.getFloat(60);
FromViewer,aircraft_model,80,128,m5_current,64,float,True,m5_current = _payload.getFloat(64);
FromViewer,aircraft_model,80,128,m5_w,68,float,True,m5_w = _payload.getFloat(68);
FromViewer,aircraft_model,80,128,m5_lift,72,float,True,m5_lift = _payload.getFloat(72);
FromViewer,aircraft_model,80,128,m5_torque,76,float,True,m5_torque = _payload.getFloat(76);
FromViewer,aircraft_model,80,128,m6_current,80,float,True,m6_current = _payload.getFloat(80);
FromViewer,aircraft_model,80,128,m6_w,84,float,True,m6_w = _payload.getFloat(84);
FromViewer,aircraft_model,80,128,m6_lift,88,float,True,m6_lift = _payload.getFloat(88);
FromViewer,aircraft_model,80,128,m6_torque,92,float,True,m6_torque = _payload.getFloat(92);
FromViewer,aircraft_model,80,128,m7_current,96,float,True,m7_current = _payload.getFloat(96);
FromViewer,aircraft_model,80,128,m7_w,100,float,True,m7_w = _payload.getFloat(100);
FromViewer,aircraft_model,80,128,m7_lift,104,float,True,m7_lift = _payload.getFloat(104);
FromViewer,aircraft_model,80,128,m7_torque,108,float,True,m7_torque = _payload.getFloat(108);
FromViewer,aircraft_model,80,128,m8_current,112,float,True,m8_current = _payload.getFloat(112);
FromViewer,aircraft_model,80,128,m8_w,116,float,True,m8_w = _payload.getFloat(116);
FromViewer,aircraft_model,80,128,m8_lift,120,float,True,m8_lift = _payload.getFloat(120);
FromViewer,aircraft_model,80,128,m8_torque,124,float,True,m8_torque = _payload.getFloat(124);
FromViewer,airport_limit_data,40,84,area_state,0,byte,True,area_state = _payload.getUnsignedByte(0);
FromViewer,airport_limit_data,40,84,action_state,1,byte,True,action_state = _payload.getUnsignedByte(1);
FromViewer,airport_limit_data,40,84,work_point_num,2,byte,True,work_point_num = _payload.getUnsignedByte(2);
FromViewer,airport_limit_data,40,84,lat_int_0,3,int,True,lat_int_0 = _payload.getInt(3);
FromViewer,airport_limit_data,40,84,lon_int_0,7,int,True,lon_int_0 = _payload.getInt(7);
FromViewer,airport_limit_data,40,84,point_from_where_0,11,byte,True,point_from_where_0 = _payload.getUnsignedByte(11);
FromViewer,airport_limit_data,40,84,flag_limit_radius_0,12,byte,True,flag_limit_radius_0 = _payload.getUnsignedByte(12);
FromViewer,airport_limit_data,40,84,flag_limit_hi_0,13,byte,True,flag_limit_hi_0 = _payload.getUnsignedByte(13);
FromViewer,airport_limit_data,40,84,d2limit_edge_0,14,float,True,d2limit_edge_0 = _payload.getFloat(14);
FromViewer,airport_limit_data,40,84,d2limit_hi_0,18,float,True,d2limit_hi_0 = _payload.getFloat(18);
FromViewer,airport_limit_data,40,84,directx_0,22,float,True,directx_0 = _payload.getFloat(22);
FromViewer,airport_limit_data,40,84,directy_0,26,float,True,directy_0 = _payload.getFloat(26);
FromViewer,airport_limit_data,40,84,lat_int_1,30,int,True,lat_int_1 = _payload.getInt(30);
FromViewer,airport_limit_data,40,84,lon_int_1,34,int,True,lon_int_1 = _payload.getInt(34);
FromViewer,airport_limit_data,40,84,point_from_where_1,38,byte,True,point_from_where_1 = _payload.getUnsignedByte(38);
FromViewer,airport_limit_data,40,84,flag_limit_radius_1,39,byte,True,flag_limit_radius_1 = _payload.getUnsignedByte(39);
FromViewer,airport_limit_data,40,84,flag_limit_hi_1,40,byte,True,flag_limit_hi_1 = _payload.getUnsignedByte(40);
FromViewer,airport_limit_data,40,84,d2limit_edge_1,41,float,True,d2limit_edge_1 = _payload.getFloat(41);
FromViewer,airport_limit_data,40,84,d2limit_hi_1,45,float,True,d2limit_hi_1 = _payload.getFloat(45);
FromViewer,airport_limit_data,40,84,directx_1,49,float,True,directx_1 = _payload.getFloat(49);
FromViewer,airport_limit_data,40,84,directy_1,53,float,True,directy_1 = _payload.getFloat(53);
FromViewer,airport_limit_data,40,84,lat_int_2,57,int,True,lat_int_2 = _payload.getInt(57);
FromViewer,airport_limit_data,40,84,lon_int_2,61,int,True,lon_int_2 = _payload.getInt(61);
FromViewer,airport_limit_data,40,84,point_from_where_2,65,byte,True,point_from_where_2 = _payload.getUnsignedByte(65);
FromViewer,airport_limit_data,40,84,flag_limit_radius_2,66,byte,True,flag_limit_radius_2 = _payload.getUnsignedByte(66);
FromViewer,airport_limit_data,40,84,flag_limit_hi_2,67,byte,True,flag_limit_hi_2 = _payload.getUnsignedByte(67);
FromViewer,airport_limit_data,40,84,d2limit_edge_2,68,float,True,d2limit_edge_2 = _payload.getFloat(68);
FromViewer,airport_limit_data,40,84,d2limit_hi_2,72,float,True,d2limit_hi_2 = _payload.getFloat(72);
FromViewer,airport_limit_data,40,84,directx_2,76,float,True,directx_2 = _payload.getFloat(76);
FromViewer,airport_limit_data,40,84,directy_2,80,float,True,directy_2 = _payload.getFloat(80);
FromViewer,app_temp_bias_data,24,29,bw_x,0,float,True,bw_x = _payload.getFloat(0);
FromViewer,app_temp_bias_data,24,29,bw_y,4,float,True,bw_y = _payload.getFloat(4);
FromViewer,app_temp_bias_data,24,29,bw_z,8,float,True,bw_z = _payload.getFloat(8);
FromViewer,app_temp_bias_data,24,29,ba_x,12,float,True,ba_x = _payload.getFloat(12);
FromViewer,app_temp_bias_data,24,29,ba_y,16,float,True,ba_y = _payload.getFloat(16);
FromViewer,app_temp_bias_data,24,29,ba_z,20,float,True,ba_z = _payload.getFloat(20);
FromViewer,app_temp_bias_data,24,29,temp,24,float,True,temp = _payload.getFloat(24);
FromViewer,app_temp_bias_data,24,29,flag,28,byte,True,flag = _payload.getUnsignedByte(28);
FromViewer,app_temp_cali_data,2198,84,start_flag_00,0,byte,True,start_flag_00 = _payload.getUnsignedByte(0);
FromViewer,app_temp_cali_data,2198,84,state_00,1,byte,True,state_00 = _payload.getByte(1);;
FromViewer,app_temp_cali_data,2198,84,cali_cnt_00,2,byte,True,cali_cnt_00 = _payload.getUnsignedByte(2);
FromViewer,app_temp_cali_data,2198,84,temp_ready_00,3,byte,True,temp_ready_00 = _payload.getUnsignedByte(3);
FromViewer,app_temp_cali_data,2198,84,step_00,4,byte,True,step_00 = _payload.getUnsignedByte(4);
FromViewer,app_temp_cali_data,2198,84,cali_type_00,5,byte,True,cali_type_00 = _payload.getUnsignedByte(5);
FromViewer,app_temp_cali_data,2198,84,tick_00,6,UInt16,True,tick_00 = _payload.getUnsignedShort(6);
FromViewer,app_temp_cali_data,2198,84,grav_acc_x_00,8,byte,True,grav_acc_x_00 = _payload.getByte(8);;
FromViewer,app_temp_cali_data,2198,84,grav_acc_y_00,9,byte,True,grav_acc_y_00 = _payload.getByte(9);;
FromViewer,app_temp_cali_data,2198,84,grav_acc_z_00,10,byte,True,grav_acc_z_00 = _payload.getByte(10);;
FromViewer,app_temp_cali_data,2198,84,dst_cali_temp_00,11,byte,True,dst_cali_temp_00 = _payload.getByte(11);;
FromViewer,app_temp_cali_data,2198,84,dst_cali_temp_00_1,12,float,True,dst_cali_temp_00_1 = _payload.getFloat(12);
FromViewer,app_temp_cali_data,2198,84,temp_min_00,16,float,True,temp_min_00 = _payload.getFloat(16);
FromViewer,app_temp_cali_data,2198,84,temp_max_00,20,float,True,temp_max_00 = _payload.getFloat(20);
FromViewer,app_temp_cali_data,2198,84,temp_cali_status_00,24,byte,True,temp_cali_status_00 = _payload.getUnsignedByte(24);
FromViewer,app_temp_cali_data,2198,84,base_cali_status_00,25,byte,True,base_cali_status_00 = _payload.getUnsignedByte(25);
FromViewer,app_temp_cali_data,2198,84,cfg_temp_cali_fw_version_00,26,byte,True,cfg_temp_cali_fw_version_00 = _payload.getUnsignedByte(26);
FromViewer,app_temp_cali_data,2198,84,cur_temp_cali_fw_version_00,27,byte,True,cur_temp_cali_fw_version_00 = _payload.getUnsignedByte(27);
FromViewer,app_temp_cali_data,2198,84,temp_bw_x_00,28,float,True,temp_bw_x_00 = _payload.getFloat(28);
FromViewer,app_temp_cali_data,2198,84,temp_bw_y_00,32,float,True,temp_bw_y_00 = _payload.getFloat(32);
FromViewer,app_temp_cali_data,2198,84,temp_bw_z_00,36,float,True,temp_bw_z_00 = _payload.getFloat(36);
FromViewer,app_temp_cali_data,2198,84,temp_ba_x_00,40,float,True,temp_ba_x_00 = _payload.getFloat(40);
FromViewer,app_temp_cali_data,2198,84,temp_ba_y_00,44,float,True,temp_ba_y_00 = _payload.getFloat(44);
FromViewer,app_temp_cali_data,2198,84,temp_ba_z_00,48,float,True,temp_ba_z_00 = _payload.getFloat(48);
FromViewer,app_temp_cali_data,2198,84,temp_temp_00,52,float,True,temp_temp_00 = _payload.getFloat(52);
FromViewer,app_temp_cali_data,2198,84,base_bw_x_00,56,float,True,base_bw_x_00 = _payload.getFloat(56);
FromViewer,app_temp_cali_data,2198,84,base_bw_y_00,60,float,True,base_bw_y_00 = _payload.getFloat(60);
FromViewer,app_temp_cali_data,2198,84,base_bw_z_00,64,float,True,base_bw_z_00 = _payload.getFloat(64);
FromViewer,app_temp_cali_data,2198,84,base_ba_x_00,68,float,True,base_ba_x_00 = _payload.getFloat(68);
FromViewer,app_temp_cali_data,2198,84,base_ba_y_00,72,float,True,base_ba_y_00 = _payload.getFloat(72);
FromViewer,app_temp_cali_data,2198,84,base_ba_z_00,76,float,True,base_ba_z_00 = _payload.getFloat(76);
FromViewer,app_temp_cali_data,2198,84,base_temp_00,80,float,True,base_temp_00 = _payload.getFloat(80);
FromViewer,app_temp_cali_data,2199,84,start_flag_01,0,byte,True,start_flag_01 = _payload.getUnsignedByte(0);
FromViewer,app_temp_cali_data,2199,84,state_01,1,byte,True,state_01 = _payload.getByte(1);;
FromViewer,app_temp_cali_data,2199,84,cali_cnt_01,2,byte,True,cali_cnt_01 = _payload.getUnsignedByte(2);
FromViewer,app_temp_cali_data,2199,84,temp_ready_01,3,byte,True,temp_ready_01 = _payload.getUnsignedByte(3);
FromViewer,app_temp_cali_data,2199,84,step_01,4,byte,True,step_01 = _payload.getUnsignedByte(4);
FromViewer,app_temp_cali_data,2199,84,cali_type_01,5,byte,True,cali_type_01 = _payload.getUnsignedByte(5);
FromViewer,app_temp_cali_data,2199,84,tick_01,6,UInt16,True,tick_01 = _payload.getUnsignedShort(6);
FromViewer,app_temp_cali_data,2199,84,grav_acc_x_01,8,byte,True,grav_acc_x_01 = _payload.getByte(8);;
FromViewer,app_temp_cali_data,2199,84,grav_acc_y_01,9,byte,True,grav_acc_y_01 = _payload.getByte(9);;
FromViewer,app_temp_cali_data,2199,84,grav_acc_z_01,10,byte,True,grav_acc_z_01 = _payload.getByte(10);;
FromViewer,app_temp_cali_data,2199,84,dst_cali_temp_01,11,byte,True,dst_cali_temp_01 = _payload.getByte(11);;
FromViewer,app_temp_cali_data,2199,84,dst_cali_temp_01_1,12,float,True,dst_cali_temp_01_1 = _payload.getFloat(12);
FromViewer,app_temp_cali_data,2199,84,temp_min_01,16,float,True,temp_min_01 = _payload.getFloat(16);
FromViewer,app_temp_cali_data,2199,84,temp_max_01,20,float,True,temp_max_01 = _payload.getFloat(20);
FromViewer,app_temp_cali_data,2199,84,temp_cali_status_01,24,byte,True,temp_cali_status_01 = _payload.getUnsignedByte(24);
FromViewer,app_temp_cali_data,2199,84,base_cali_status_01,25,byte,True,base_cali_status_01 = _payload.getUnsignedByte(25);
FromViewer,app_temp_cali_data,2199,84,cfg_temp_cali_fw_version_01,26,byte,True,cfg_temp_cali_fw_version_01 = _payload.getUnsignedByte(26);
FromViewer,app_temp_cali_data,2199,84,cur_temp_cali_fw_version_01,27,byte,True,cur_temp_cali_fw_version_01 = _payload.getUnsignedByte(27);
FromViewer,app_temp_cali_data,2199,84,temp_bw_x_01,28,float,True,temp_bw_x_01 = _payload.getFloat(28);
FromViewer,app_temp_cali_data,2199,84,temp_bw_y_01,32,float,True,temp_bw_y_01 = _payload.getFloat(32);
FromViewer,app_temp_cali_data,2199,84,temp_bw_z_01,36,float,True,temp_bw_z_01 = _payload.getFloat(36);
FromViewer,app_temp_cali_data,2199,84,temp_ba_x_01,40,float,True,temp_ba_x_01 = _payload.getFloat(40);
